id,log_price,image_path,image_exists,green_cover_ratio,road_density_ratio,built_up_density_ratio,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
8123450450.0,13.8924725250259,../data/images/8123450450.0.png,True,0.1740875244140625,0.4773406982421875,0.4683380126953125,1080000,5,3.5,3740,11340,2.0,0,0,3,10,3740,0,2013,0,98052,47.6628,-122.143,2040,8715
8001600150.0,12.611541086966117,../data/images/8001600150.0.png,True,0.1093292236328125,0.5500640869140625,0.5722198486328125,300000,3,1.5,1810,8232,1.0,0,0,3,8,1810,0,1988,0,98001,47.3195,-122.273,2260,8491
8682262720.0,13.112315061750808,../data/images/8682262720.0.png,True,0.067962646484375,0.59967041015625,0.61688232421875,495000,2,2.0,1580,5203,1.0,0,0,3,8,1580,0,2004,0,98053,47.7174,-122.032,1560,4770
1461200020.0,13.3374763699232,../data/images/1461200020.0.png,True,0.352203369140625,0.151123046875,0.1395263671875,620000,5,2.5,3070,34991,2.0,0,0,3,9,3070,0,1995,0,98059,47.4721,-122.148,2150,19515
9560700055.0,13.21767537538882,../data/images/9560700055.0.png,True,0.28411865234375,0.2835845947265625,0.3077545166015625,550000,5,2.5,2960,9877,1.0,0,0,4,7,1480,1480,1960,0,98005,47.5866,-122.171,1900,9877
9541600255.0,13.544293523103711,../data/images/9541600255.0.png,True,0.1320343017578125,0.4005126953125,0.4232330322265625,762450,4,1.75,2570,8640,1.0,0,0,4,8,2570,0,1958,0,98005,47.5956,-122.172,2520,8800
1954420230.0,13.24014819083691,../data/images/1954420230.0.png,True,0.1671600341796875,0.2429656982421875,0.3147735595703125,562500,3,2.5,2030,7549,1.0,0,0,3,8,2030,0,1988,0,98074,47.6187,-122.044,2040,7130
4191400090.0,13.171155446333852,../data/images/4191400090.0.png,True,0.102386474609375,0.41986083984375,0.46783447265625,525000,4,1.5,1680,10500,2.0,0,0,3,7,1680,0,1962,0,98033,47.6806,-122.166,1830,10264
8899100230.0,12.75130259456002,../data/images/8899100230.0.png,True,0.1526947021484375,0.37847900390625,0.488037109375,345000,3,1.75,1520,7439,1.0,0,0,4,7,1520,0,1969,0,98055,47.457,-122.208,1650,7500
4402700070.0,12.611541086966117,../data/images/4402700070.0.png,True,0.1306304931640625,0.0816192626953125,0.082427978515625,300000,2,1.0,1100,7680,1.0,0,0,4,7,1100,0,1950,0,98133,47.7439,-122.339,1460,7680
1775801260.0,12.959846800844964,../data/images/1775801260.0.png,True,0.172454833984375,0.1856842041015625,0.2172393798828125,425000,4,2.5,1930,14196,1.0,0,0,4,7,1330,600,1977,0,98072,47.7407,-122.097,1470,12852
2568200170.0,13.589865129563991,../data/images/2568200170.0.png,True,0.112091064453125,0.4922637939453125,0.562957763671875,798000,5,2.75,3220,5934,2.0,0,0,3,9,3220,0,2006,0,98052,47.7076,-122.101,3100,5934
6400700230.0,13.017005083966255,../data/images/6400700230.0.png,True,0.25201416015625,0.0997314453125,0.09661865234375,450000,3,2.25,1420,13468,1.0,0,0,3,7,960,460,1976,0,98033,47.6693,-122.176,1480,10980
98030660.0,13.610944619216111,../data/images/98030660.0.png,True,0.18798828125,0.5211029052734375,0.5648956298828125,815000,4,2.5,3880,7208,2.0,0,0,3,10,3880,0,2006,0,98075,47.5841,-121.971,3280,7221
2493200235.0,12.821260987319455,../data/images/2493200235.0.png,True,0.1243743896484375,0.284576416015625,0.341949462890625,370000,2,1.0,850,6213,1.0,0,0,3,6,750,100,1916,0,98136,47.5282,-122.384,1880,5500
6744700285.0,13.304686600863562,../data/images/6744700285.0.png,True,0.160186767578125,0.217803955078125,0.20928955078125,600000,4,3.5,3270,15160,1.0,0,2,3,8,1660,1610,1997,0,98155,47.7437,-122.287,2790,15160
6873000190.0,13.393917592315308,../data/images/6873000190.0.png,True,0.07568359375,0.5752410888671875,0.5817718505859375,656000,2,2.5,2270,1763,3.0,0,0,3,7,1820,450,2009,0,98052,47.6757,-122.121,2180,1763
7972600430.0,12.779875885354992,../data/images/7972600430.0.png,True,0.116302490234375,0.33428955078125,0.380584716796875,355000,4,2.0,1870,3497,1.0,0,0,3,7,1200,670,1954,0,98106,47.5309,-122.347,1270,3497
2473480780.0,12.676079399771028,../data/images/2473480780.0.png,True,0.1850433349609375,0.181884765625,0.22991943359375,320000,3,2.25,1880,7350,1.0,0,0,3,8,1390,490,1984,0,98058,47.4457,-122.123,1910,8400
7977201240.0,13.82546187891596,../data/images/7977201240.0.png,True,0.17095947265625,0.29791259765625,0.29876708984375,1010000,4,3.5,3500,4080,2.0,0,2,3,9,2590,910,2004,0,98115,47.6834,-122.292,2430,5100
5402100045.0,12.154521423145216,../data/images/5402100045.0.png,True,0.2208404541015625,0.435333251953125,0.458831787109375,189950,4,2.0,1910,4225,1.0,0,0,4,6,910,1000,1919,0,98001,47.3084,-122.234,1060,4800
6840701150.0,13.199326270390594,../data/images/6840701150.0.png,True,0.1370391845703125,0.5970001220703125,0.6708984375,540000,5,1.0,2480,4400,1.5,0,0,3,7,1640,840,1919,0,98122,47.6046,-122.3,1940,4400
1112700060.0,12.89897229545694,../data/images/1112700060.0.png,True,0.3134002685546875,0.130615234375,0.1541900634765625,399900,3,1.75,1260,12750,1.0,0,0,3,7,1260,0,1979,0,98034,47.7289,-122.233,1460,7865
2193330090.0,13.435714658591923,../data/images/2193330090.0.png,True,0.160552978515625,0.343597412109375,0.40557861328125,684000,4,2.5,2500,8434,2.0,0,0,4,8,2500,0,1988,0,98052,47.6915,-122.101,1900,8131
8673400020.0,13.28787951079572,../data/images/8673400020.0.png,True,0.0530548095703125,0.4550628662109375,0.4541015625,590000,3,3.0,1740,1100,3.0,0,0,3,8,1740,0,2007,0,98107,47.67,-122.391,1370,1180
6190701484.0,13.017005083966255,../data/images/6190701484.0.png,True,0.1284332275390625,0.1534271240234375,0.2063140869140625,450000,7,3.5,2830,8625,1.0,0,0,4,8,1830,1000,1957,0,98133,47.7493,-122.355,1570,8400
9842300485.0,12.847929163278051,../data/images/9842300485.0.png,True,0.167938232421875,0.354034423828125,0.5139923095703125,380000,2,1.0,1040,7372,1.0,0,0,5,7,840,200,1939,0,98126,47.5285,-122.378,1930,5150
7625702901.0,12.621029233360838,../data/images/7625702901.0.png,True,0.073394775390625,0.387176513671875,0.493438720703125,302860,2,1.0,970,3279,2.0,0,0,3,7,790,180,2007,0,98136,47.5469,-122.383,1150,1351
7519000585.0,13.161586013632684,../data/images/7519000585.0.png,True,0.08795166015625,0.555023193359375,0.6175689697265625,520000,2,1.0,1250,3708,1.5,0,0,3,7,1250,0,1926,0,98117,47.685,-122.363,1430,3708
2228900195.0,13.228525371792252,../data/images/2228900195.0.png,True,0.089813232421875,0.203125,0.2785797119140625,556000,4,2.5,2240,5402,2.0,0,0,3,8,2240,0,2005,0,98133,47.772,-122.35,2240,7560
3623029034.0,12.345838935721968,../data/images/3623029034.0.png,True,0.285491943359375,0.3645172119140625,0.370697021484375,230000,3,1.0,1120,32250,1.0,0,0,4,6,1120,0,1934,0,98070,47.447,-122.482,1010,335289
3629940160.0,14.603968372873895,../data/images/3629940160.0.png,True,0.256927490234375,0.2903289794921875,0.377532958984375,2200000,5,4.5,5840,17168,2.0,0,0,3,12,4570,1270,2006,0,98029,47.5457,-121.991,4850,15017
7215410320.0,12.873904582205109,../data/images/7215410320.0.png,True,0.191558837890625,0.1217041015625,0.0953216552734375,390000,3,2.5,2480,53250,2.0,0,0,3,9,2480,0,1990,0,98042,47.3323,-122.079,2510,36549
8645501091.0,12.468248430698097,../data/images/8645501091.0.png,True,0.1840057373046875,0.2799224853515625,0.2917327880859375,259950,4,1.75,1400,7920,1.0,0,0,3,7,1400,0,1963,0,98058,47.4658,-122.184,1910,7700
2131701020.0,12.666660207428574,../data/images/2131701020.0.png,True,0.1551361083984375,0.5144500732421875,0.5253448486328125,317000,3,1.5,1390,8300,1.0,0,0,4,7,1390,0,1974,0,98019,47.7383,-121.983,1470,7500
8121100395.0,13.377007146164305,../data/images/8121100395.0.png,True,0.1368865966796875,0.4776458740234375,0.5557098388671875,645000,4,1.5,1600,6180,1.5,0,0,3,6,1600,0,1946,0,98118,47.5681,-122.285,1410,6180
3449000010.0,12.593275339604514,../data/images/3449000010.0.png,True,0.108917236328125,0.2766265869140625,0.3247833251953125,294570,3,1.0,1140,8400,1.0,0,0,4,7,1140,0,1960,0,98059,47.5022,-122.144,1400,9000
1332700030.0,12.587931300962664,../data/images/1332700030.0.png,True,0.278045654296875,0.2840728759765625,0.3406982421875,293000,2,2.25,1610,1968,2.0,0,0,4,7,1610,0,1979,0,98056,47.5184,-122.196,1950,1968
6199000141.0,12.76554842366468,../data/images/6199000141.0.png,True,0.1457061767578125,0.4643402099609375,0.689483642578125,349950,4,2.0,1764,15600,1.0,0,0,5,7,1764,0,1942,0,98058,47.4318,-122.181,1490,22387
1727510030.0,13.180634172318978,../data/images/1727510030.0.png,True,0.1449127197265625,0.453643798828125,0.4819793701171875,530000,3,2.25,1680,7262,1.0,0,0,5,7,1180,500,1973,0,98034,47.713,-122.225,1910,7405
2493200040.0,13.3374763699232,../data/images/2493200040.0.png,True,0.11004638671875,0.21795654296875,0.3665313720703125,620000,2,2.25,2910,6110,2.0,0,2,4,9,2910,0,1985,0,98136,47.5279,-122.387,2090,5763
2636900126.0,12.807655372286902,../data/images/2636900126.0.png,True,0.2270050048828125,0.2405548095703125,0.246185302734375,365000,4,2.5,1570,9600,1.0,0,0,3,7,800,770,1972,0,98155,47.7757,-122.303,1340,9110
1164000040.0,12.33182825999709,../data/images/1164000040.0.png,True,0.274383544921875,0.370330810546875,0.4186248779296875,226800,2,1.0,1240,11393,1.0,0,0,4,7,1240,0,1960,0,98030,47.3714,-122.207,1660,11393
1133000694.0,12.691583538230216,../data/images/1133000694.0.png,True,0.1832275390625,0.2420501708984375,0.3188323974609375,325000,4,1.75,1670,9500,1.0,0,0,3,7,1670,0,1976,0,98125,47.7254,-122.31,1620,9500
1423800380.0,12.644169499451689,../data/images/1423800380.0.png,True,0.25640869140625,0.477874755859375,0.57415771484375,309950,4,1.75,1450,10074,1.0,0,0,4,7,1450,0,1966,0,98058,47.4546,-122.182,1340,8023
629650030.0,12.668236246916225,../data/images/629650030.0.png,True,0.1197052001953125,0.531280517578125,0.565093994140625,317500,4,2.5,2233,6025,2.0,0,0,3,7,2233,0,2012,0,98001,47.2599,-122.256,1544,6036
1250200552.0,12.899097318586382,../data/images/1250200552.0.png,True,0.0937042236328125,0.346405029296875,0.377227783203125,399950,3,2.5,1610,1320,2.0,0,0,3,7,1280,330,2007,0,98144,47.6,-122.298,1480,1602
1450100330.0,12.379820049103987,../data/images/1450100330.0.png,True,0.3029937744140625,0.4565887451171875,0.4542388916015625,237950,3,1.75,1310,7314,1.0,0,0,5,6,1310,0,1960,0,98002,47.2888,-122.221,1010,7314
1504800050.0,13.527829818844936,../data/images/1504800050.0.png,True,0.170562744140625,0.2533416748046875,0.3491058349609375,750000,3,2.5,3280,6750,2.0,0,1,3,9,2440,840,2001,0,98126,47.5219,-122.38,1770,6387
11500890.0,13.64472342322291,../data/images/11500890.0.png,True,0.25811767578125,0.42694091796875,0.3778839111328125,843000,3,2.5,3130,8750,2.0,0,0,3,10,3130,0,1991,0,98052,47.6954,-122.103,2860,9003
4310702759.0,12.694655727828804,../data/images/4310702759.0.png,True,0.1006011962890625,0.368865966796875,0.380157470703125,326000,2,1.5,1030,798,3.0,0,0,3,8,1030,0,2008,0,98103,47.6975,-122.34,1020,1026
3629960600.0,12.765691290604371,../data/images/3629960600.0.png,True,0.1772308349609375,0.4599151611328125,0.543670654296875,350000,3,1.75,1260,1111,2.0,0,0,3,8,1260,0,2003,0,98029,47.5476,-122.005,1410,1630
4006000571.0,12.121336859237145,../data/images/4006000571.0.png,True,0.1067657470703125,0.363067626953125,0.39520263671875,183750,5,2.75,1650,5453,1.0,0,0,3,7,1650,0,1970,0,98118,47.5293,-122.285,1670,5885
8159300050.0,12.781072349033035,../data/images/8159300050.0.png,True,0.1809234619140625,0.2930908203125,0.449859619140625,355425,4,2.5,3238,9112,1.0,0,2,4,8,1678,1560,1979,0,98198,47.4005,-122.311,3056,9668
1623069046.0,14.346139397261563,../data/images/1623069046.0.png,True,0.1543426513671875,0.23736572265625,0.257781982421875,1700000,4,3.5,4070,336283,2.0,0,0,3,11,4070,0,2006,0,98027,47.478,-122.038,3020,44613
1036450170.0,13.399996629152977,../data/images/1036450170.0.png,True,0.1954498291015625,0.4516143798828125,0.485809326171875,660000,3,3.5,2740,3785,2.0,0,0,3,9,2190,550,2001,0,98034,47.7195,-122.182,2060,3457
4324200060.0,12.425212191503038,../data/images/4324200060.0.png,True,0.1713104248046875,0.18841552734375,0.197509765625,249000,3,1.5,1700,8247,1.0,0,0,3,7,1010,690,1970,0,98031,47.4216,-122.174,1440,8400
3793500160.0,12.685410698175234,../data/images/3793500160.0.png,True,0.125640869140625,0.5878143310546875,0.5852508544921875,323000,3,2.5,1890,6560,2.0,0,0,3,7,1890,0,2003,0,98038,47.3684,-122.031,2390,7570
1853000530.0,13.955273369904273,../data/images/1853000530.0.png,True,0.115753173828125,0.1620635986328125,0.127899169921875,1150000,4,3.75,5300,37034,2.0,0,0,3,11,5300,0,1989,0,98077,47.7283,-122.076,3730,37034
5095600360.0,12.706699437569211,../data/images/5095600360.0.png,True,0.1487274169921875,0.3438873291015625,0.4095916748046875,329950,3,1.75,1360,13320,1.0,0,0,4,7,1360,0,1985,0,98059,47.4625,-122.069,1580,13625
3041700035.0,13.321133905054186,../data/images/3041700035.0.png,True,0.17657470703125,0.4296875,0.4884185791015625,609950,3,2.25,1760,10350,1.0,0,0,4,7,1330,430,1979,0,98033,47.6605,-122.188,2210,11337
3797000295.0,13.106236027992704,../data/images/3797000295.0.png,True,0.040496826171875,0.49493408203125,0.5350494384765625,492000,2,1.0,880,2970,1.0,0,0,3,7,880,0,1927,0,98103,47.6868,-122.349,1370,3060
1724500030.0,12.936036208848488,../data/images/1724500030.0.png,True,0.2354736328125,0.3318939208984375,0.371917724609375,415000,4,2.5,2400,7292,1.0,0,0,3,8,1530,870,1980,0,98133,47.7749,-122.339,1710,7909
2211300260.0,12.813119851828636,../data/images/2211300260.0.png,True,0.14056396484375,0.31048583984375,0.336578369140625,367000,3,2.5,2828,4050,2.0,0,0,3,8,2828,0,2013,0,98030,47.382,-122.197,2513,4507
7645900355.0,13.652992804936396,../data/images/7645900355.0.png,True,0.1414947509765625,0.37445068359375,0.4689178466796875,850000,3,2.75,3180,3680,2.0,0,0,4,9,2190,990,1918,0,98126,47.577,-122.38,2000,3680
2624049091.0,14.881255587477945,../data/images/2624049091.0.png,True,0.166717529296875,0.3282318115234375,0.3629608154296875,2903000,5,2.5,3750,91681,2.0,1,4,3,10,3750,0,1925,0,98118,47.5379,-122.264,3540,24293
7857000716.0,12.72188282572812,../data/images/7857000716.0.png,True,0.0693206787109375,0.3127899169921875,0.407867431640625,334998,2,1.0,1800,5182,1.0,0,0,3,6,900,900,1942,0,98108,47.5508,-122.3,1570,5876
9808700650.0,14.004477485291124,../data/images/9808700650.0.png,True,0.211181640625,0.319091796875,0.3263092041015625,1208000,3,2.25,1590,8520,2.0,0,0,4,8,1590,0,1980,0,98004,47.6477,-122.216,2470,12005
240000031.0,12.682309930111783,../data/images/240000031.0.png,True,0.1624755859375,0.2059326171875,0.3446044921875,322000,4,2.25,1940,10200,1.0,0,0,3,7,1360,580,1960,0,98188,47.4253,-122.283,1940,10200
3826000460.0,12.60476822533152,../data/images/3826000460.0.png,True,0.1640777587890625,0.189239501953125,0.25885009765625,297975,3,2.25,2820,8100,1.0,0,0,4,7,1720,1100,1947,0,98168,47.4944,-122.304,1040,8100
2970800105.0,13.016893966928787,../data/images/2970800105.0.png,True,0.096099853515625,0.247039794921875,0.33636474609375,449950,4,2.5,2420,5244,2.0,0,0,3,9,2420,0,2007,0,98166,47.4729,-122.35,1400,5250
643300040.0,13.486342381631536,../data/images/643300040.0.png,True,0.2781524658203125,0.3199920654296875,0.3242645263671875,719521,4,1.75,1920,9500,1.0,0,0,4,7,1470,450,1966,0,98006,47.5683,-122.177,1820,10091
2613200025.0,12.07254696717504,../data/images/2613200025.0.png,True,0.423065185546875,0.22235107421875,0.3195343017578125,175000,2,1.0,1330,28270,1.5,0,0,3,6,1330,0,1925,0,98168,47.4824,-122.274,1210,6926
723049158.0,11.81303746480054,../data/images/723049158.0.png,True,0.1937255859375,0.2388916015625,0.3610076904296875,135000,4,1.0,1460,18599,1.5,0,0,3,5,1460,0,1940,0,98146,47.5006,-122.351,1320,8100
5450500010.0,13.790193775620484,../data/images/5450500010.0.png,True,0.1859588623046875,0.226776123046875,0.25042724609375,975000,4,2.25,2240,9990,2.0,0,0,4,10,2240,0,1967,0,98040,47.5516,-122.217,2600,11480
4083801785.0,13.399996629152977,../data/images/4083801785.0.png,True,0.05841064453125,0.434906005859375,0.5062713623046875,660000,2,1.0,1070,5000,1.0,0,0,3,7,1070,0,1924,0,98103,47.6631,-122.337,1400,4000
3291800660.0,12.914110901635024,../data/images/3291800660.0.png,True,0.230316162109375,0.4815673828125,0.6016845703125,406000,3,1.75,1390,7904,1.0,0,0,3,7,1390,0,1985,0,98056,47.4892,-122.181,1910,7904
8598900157.0,12.48257116452228,../data/images/8598900157.0.png,True,0.1450347900390625,0.1494903564453125,0.246185302734375,263700,3,1.0,1200,6561,1.0,0,0,3,6,1200,0,1950,1968,98177,47.7763,-122.36,1340,9450
1972201773.0,13.415034483903348,../data/images/1972201773.0.png,True,0.100341796875,0.4767303466796875,0.505157470703125,670000,2,2.0,1500,761,3.0,0,3,3,8,1500,0,2008,0,98103,47.6522,-122.346,1360,1527
7409700215.0,13.733759141278622,../data/images/7409700215.0.png,True,0.17578125,0.406951904296875,0.4478607177734375,921500,3,1.5,1900,5000,1.5,0,0,3,7,1640,260,1926,0,98115,47.6779,-122.294,2090,5000
945000410.0,12.487488878546143,../data/images/945000410.0.png,True,0.1804962158203125,0.415313720703125,0.4265289306640625,265000,2,1.0,910,4600,1.0,0,0,3,5,910,0,1917,0,98117,47.6916,-122.362,1020,4600
1324300126.0,12.936036208848488,../data/images/1324300126.0.png,True,0.1302337646484375,0.540985107421875,0.56170654296875,415000,2,2.5,1160,1219,3.0,0,0,3,8,1160,0,2007,0,98107,47.6543,-122.358,1320,2800
9809000020.0,14.478199046503295,../data/images/9809000020.0.png,True,0.2052001953125,0.314666748046875,0.3741302490234375,1940000,5,2.25,3120,16672,2.0,0,0,4,9,3120,0,1969,0,98004,47.6458,-122.219,3740,17853
7202341110.0,13.46169010750836,../data/images/7202341110.0.png,True,0.2020721435546875,0.4533538818359375,0.5235748291015625,702000,4,2.5,3280,5876,2.0,0,0,3,7,3280,0,2004,0,98053,47.6802,-122.034,2600,5000
3592500340.0,13.910821646859096,../data/images/3592500340.0.png,True,0.145233154296875,0.331298828125,0.3494720458984375,1100000,5,2.75,2520,4643,1.5,0,0,4,8,2120,400,1916,0,98112,47.6348,-122.301,2100,4564
121039042.0,12.959846800844964,../data/images/121039042.0.png,True,0.2375640869140625,0.2410430908203125,0.33880615234375,425000,3,2.75,3610,107386,1.5,1,3,3,8,3130,480,1918,1962,98023,47.3351,-122.362,2630,42126
3931900580.0,14.144095341678629,../data/images/3931900580.0.png,True,0.1580047607421875,0.361419677734375,0.4280853271484375,1389000,4,3.5,3130,3900,2.0,0,0,3,9,2550,580,2008,0,98115,47.6849,-122.327,1830,3900
3448000270.0,12.895465286619547,../data/images/3448000270.0.png,True,0.1306915283203125,0.2913665771484375,0.2909698486328125,398500,3,1.0,1200,15960,1.5,0,0,3,6,1200,0,1945,0,98125,47.7163,-122.299,1120,7800
7852130100.0,13.038875241052304,../data/images/7852130100.0.png,True,0.143951416015625,0.4857330322265625,0.567230224609375,459950,3,2.5,2340,4273,2.0,0,0,3,7,2340,0,2002,0,98065,47.5362,-121.878,2400,4624
6084200060.0,12.899222326086994,../data/images/6084200060.0.png,True,0.1410064697265625,0.375396728515625,0.4576873779296875,400000,3,2.5,2120,3757,2.0,0,0,3,7,2120,0,2006,0,98059,47.4787,-122.128,2230,4103
49000051.0,12.765691290604371,../data/images/49000051.0.png,True,0.326446533203125,0.2353668212890625,0.31695556640625,350000,2,1.75,1430,7921,1.0,0,0,3,7,1430,0,1983,0,98146,47.5088,-122.371,1290,8040
9552701000.0,13.614618838078025,../data/images/9552701000.0.png,True,0.1575927734375,0.486663818359375,0.535247802734375,818000,4,2.25,2460,8001,2.0,0,0,4,8,2460,0,1984,0,98006,47.548,-122.154,2460,9126
3444100400.0,12.762830066509972,../data/images/3444100400.0.png,True,0.2873992919921875,0.1754608154296875,0.0990753173828125,349000,3,1.75,1790,50529,1.0,0,0,5,7,1090,700,1965,0,98042,47.3511,-122.073,1940,50529
1245001739.0,13.21767537538882,../data/images/1245001739.0.png,True,0.164794921875,0.342529296875,0.3906402587890625,550000,3,1.0,960,12527,1.0,0,0,3,7,960,0,1972,0,98033,47.6891,-122.203,1220,7579
8084400010.0,13.384729180332174,../data/images/8084400010.0.png,True,0.1751708984375,0.27362060546875,0.3562774658203125,650000,3,1.0,920,6750,1.0,0,0,4,7,920,0,1951,0,98004,47.6322,-122.212,1460,8933
1226039054.0,12.985399815906522,../data/images/1226039054.0.png,True,0.1976165771484375,0.321929931640625,0.403778076171875,436000,3,1.5,1500,10200,1.0,0,0,3,8,1300,200,1955,0,98177,47.7598,-122.359,1950,9500
6844700415.0,13.312985389904174,../data/images/6844700415.0.png,True,0.1580047607421875,0.2185516357421875,0.200775146484375,605000,4,2.25,1750,6120,1.0,0,0,3,7,1150,600,1962,0,98115,47.6958,-122.29,1350,6120
930000289.0,13.140219012501486,../data/images/930000289.0.png,True,0.1559600830078125,0.4882659912109375,0.524200439453125,509007,3,1.75,1800,7620,1.0,0,0,3,8,1350,450,1951,0,98177,47.7165,-122.361,1770,7620
7214800240.0,13.201361231716348,../data/images/7214800240.0.png,True,0.3881683349609375,0.169281005859375,0.135711669921875,541100,4,2.25,2510,9800,2.0,0,0,3,9,2510,0,1978,0,98072,47.753,-122.145,2440,11000
1077100070.0,13.016782837542952,../data/images/1077100070.0.png,True,0.20709228515625,0.3548126220703125,0.4317779541015625,449900,3,1.75,1760,8266,1.0,0,0,5,7,1760,0,1954,0,98133,47.7708,-122.339,1400,8519
109000040.0,12.628070334272698,../data/images/109000040.0.png,True,0.1197052001953125,0.115234375,0.1292572021484375,305000,3,1.75,1460,7862,1.0,0,0,3,7,1460,0,1965,0,98155,47.7755,-122.299,2200,9293
9477001270.0,12.873904582205109,../data/images/9477001270.0.png,True,0.2410736083984375,0.351654052734375,0.436920166015625,390000,3,1.75,1300,10030,1.0,0,0,4,7,1300,0,1967,0,98034,47.7359,-122.192,1520,7713
4202400395.0,12.560247968016562,../data/images/4202400395.0.png,True,0.09490966796875,0.361785888671875,0.5234222412109375,285000,3,1.75,1930,6533,1.0,0,0,3,7,1230,700,1960,0,98055,47.4883,-122.221,2030,5954
705700210.0,12.676079399771028,../data/images/705700210.0.png,True,0.144989013671875,0.50616455078125,0.557159423828125,320000,3,2.25,1650,7047,2.0,0,0,3,7,1650,0,1994,0,98038,47.3826,-122.027,2010,7763
9259900010.0,13.053551203876232,../data/images/9259900010.0.png,True,0.261505126953125,0.339080810546875,0.365509033203125,466750,4,2.0,1730,9139,2.0,0,0,3,8,1730,0,1957,0,98125,47.7181,-122.316,1410,7311
126059019.0,13.591117476312084,../data/images/126059019.0.png,True,0.3280029296875,0.2433013916015625,0.217376708984375,799000,4,2.5,3170,94855,1.0,0,0,4,9,1910,1260,1978,0,98072,47.7648,-122.112,2590,65340
8858100020.0,12.07254696717504,../data/images/8858100020.0.png,True,0.090972900390625,0.19696044921875,0.22393798828125,175000,3,1.0,1480,8415,1.0,0,0,3,7,1080,400,1967,0,98188,47.4585,-122.283,1780,8512
7851990230.0,13.623139877437296,../data/images/7851990230.0.png,True,0.1491546630859375,0.3707275390625,0.4456329345703125,825000,4,3.5,3920,11086,2.0,0,0,3,10,3920,0,1999,0,98065,47.5416,-121.869,3740,10880
9378700190.0,12.672949516558306,../data/images/9378700190.0.png,True,0.33758544921875,0.2952117919921875,0.2834014892578125,319000,4,3.25,2360,8344,2.0,0,0,3,8,2360,0,1990,0,98058,47.4403,-122.126,1860,8410
5104200420.0,12.676079399771028,../data/images/5104200420.0.png,True,0.3131103515625,0.1883544921875,0.11602783203125,320000,3,1.5,1490,10132,1.0,0,0,4,6,1490,0,1969,0,98059,47.4779,-122.145,1720,9915
2597670080.0,12.821260987319455,../data/images/2597670080.0.png,True,0.15716552734375,0.2782440185546875,0.376617431640625,370000,4,2.5,2570,7753,2.0,0,0,3,8,2570,0,1987,0,98058,47.4237,-122.162,2140,7615
3811000230.0,13.286183160425152,../data/images/3811000230.0.png,True,0.2944183349609375,0.2298736572265625,0.1720428466796875,589000,4,2.25,2390,57599,2.0,0,0,3,8,2390,0,1981,0,98053,47.6651,-122.067,2390,38186
1446800660.0,12.529969716574517,../data/images/1446800660.0.png,True,0.1446685791015625,0.3061981201171875,0.3843231201171875,276500,4,1.75,1400,6650,1.5,0,0,4,6,1400,0,1942,0,98168,47.4888,-122.332,1120,8645
4330600435.0,12.556733038263904,../data/images/4330600435.0.png,True,0.1497955322265625,0.160980224609375,0.3125152587890625,284000,3,1.75,1560,21000,1.0,0,0,3,7,1560,0,1954,0,98166,47.4776,-122.337,1070,7920
8682291680.0,13.232116033476537,../data/images/8682291680.0.png,True,0.0779266357421875,0.61126708984375,0.5992279052734375,558000,2,1.75,1930,4601,1.0,0,0,3,8,1930,0,2006,0,98053,47.7196,-122.022,1670,4500
110000040.0,12.535379989788607,../data/images/110000040.0.png,True,0.2110137939453125,0.377685546875,0.4476776123046875,278000,5,1.5,1820,8712,1.0,0,0,5,7,1090,730,1960,0,98032,47.3712,-122.289,1820,8712
1115100278.0,12.948012371209098,../data/images/1115100278.0.png,True,0.1566314697265625,0.107940673828125,0.124969482421875,420000,3,1.5,1540,7506,1.0,0,0,5,7,1540,0,1961,0,98155,47.7565,-122.325,2180,7653
3131201290.0,13.71015115341694,../data/images/3131201290.0.png,True,0.0819091796875,0.4994659423828125,0.5371246337890625,900000,4,2.5,2660,3672,2.0,0,0,5,8,1800,860,1910,0,98105,47.6609,-122.324,1510,3825
2159800120.0,13.594242746349904,../data/images/2159800120.0.png,True,0.1846771240234375,0.236175537109375,0.192840576171875,801501,4,2.25,2250,13500,2.0,0,0,4,9,2250,0,1980,0,98007,47.621,-122.151,2730,13500
2524049148.0,14.272936037914342,../data/images/2524049148.0.png,True,0.201080322265625,0.2651214599609375,0.3523101806640625,1580000,4,2.75,3120,20031,1.0,0,2,4,9,1980,1140,1954,1997,98040,47.5389,-122.242,3330,18777
3163600130.0,12.366919427768636,../data/images/3163600130.0.png,True,0.1474456787109375,0.22125244140625,0.3775482177734375,234900,3,1.0,1250,8000,1.0,0,0,3,7,1250,0,1956,0,98146,47.5065,-122.337,1040,6973
4167300310.0,12.690043896785632,../data/images/4167300310.0.png,True,0.0357208251953125,0.4727935791015625,0.53759765625,324500,3,1.75,1920,11340,1.0,0,0,4,7,1230,690,1977,0,98023,47.3272,-122.362,1980,9638
1612500155.0,12.413090879946887,../data/images/1612500155.0.png,True,0.252044677734375,0.2950592041015625,0.4141845703125,246000,4,1.5,2120,7110,1.5,0,0,3,6,2120,0,1919,0,98030,47.3846,-122.227,1540,7110
